timestamp,ax,ay,az,gx,gy,gz,flex1,flex2,flex3,flex4,flex5,emg1,emg2,emg3
2025-02-20 16:33:42.675,-185.0,-151.0,332.0,-82.0,143.0,164.0,137,111,100,133,131,487,452,484
2025-02-20 16:33:42.692,-352.0,-109.0,309.0,-55.0,129.0,153.0,138,108,100,133,131,443,479,485
2025-02-20 16:33:42.711,-385.0,-144.0,208.0,27.0,131.0,107.0,136,107,101,134,131,434,494,481
2025-02-20 16:33:42.731,-572.0,353.0,206.0,87.0,136.0,56.0,138,105,101,133,131,453,494,468
2025-02-20 16:33:42.749,-649.0,1438.0,-328.0,100.0,135.0,-63.0,139,104,101,133,130,468,486,459
2025-02-20 16:33:42.769,-1909.0,1264.0,-1622.0,209.0,-92.0,-229.0,138,108,102,134,130,466,483,447
2025-02-20 16:33:42.789,-1810.0,1456.0,-1505.0,310.0,-315.0,-471.0,138,113,103,133,132,454,474,451
2025-02-20 16:33:42.807,-179.0,893.0,-1450.0,185.0,-516.0,-553.0,135,117,105,134,134,444,443,457
2025-02-20 16:33:42.827,2508.0,-721.0,-944.0,-81.0,-1066.0,-257.0,124,121,104,135,133,485,394,466
2025-02-20 16:33:42.847,3454.0,-2695.0,931.0,-210.0,-842.0,-78.0,128,123,107,135,136,531,386,470
2025-02-20 16:33:42.864,3690.0,-3846.0,2114.0,-93.0,-512.0,20.0,135,126,107,135,136,564,457,448
2025-02-20 16:33:42.884,2292.0,-2648.0,2261.0,25.0,-59.0,17.0,140,126,106,135,137,564,496,445
2025-02-20 16:33:42.901,1142.0,-1674.0,1398.0,-11.0,91.0,30.0,142,122,107,136,135,476,526,454
2025-02-20 16:33:42.919,213.0,-578.0,943.0,-85.0,111.0,67.0,142,120,105,136,133,367,516,458
2025-02-20 16:33:42.938,-43.0,-856.0,814.0,-61.0,91.0,119.0,144,119,106,135,134,334,520,470
2025-02-20 16:33:42.956,158.0,-751.0,718.0,55.0,64.0,119.0,143,120,105,135,135,392,465,479
2025-02-20 16:33:42.973,396.0,-740.0,913.0,155.0,163.0,42.0,144,122,107,135,136,413,477,476
2025-02-20 16:33:42.997,307.0,-780.0,617.0,103.0,113.0,-8.0,148,125,105,135,136,429,461,467
2025-02-20 16:33:43.015,261.0,-759.0,818.0,96.0,161.0,-26.0,144,126,106,135,136,485,459,461
2025-02-20 16:33:43.036,80.0,-500.0,710.0,82.0,168.0,-27.0,144,125,109,136,136,496,434,467
2025-02-20 16:33:43.053,-48.0,-468.0,702.0,82.0,182.0,-35.0,144,123,103,135,134,500,450,469
2025-02-20 16:33:43.070,-77.0,-461.0,671.0,30.0,147.0,-44.0,145,120,98,132,129,486,506,470
2025-02-20 16:33:43.092,-26.0,-316.0,595.0,73.0,157.0,-70.0,144,116,96,129,121,491,493,477
2025-02-20 16:33:43.108,-29.0,-334.0,718.0,120.0,178.0,-94.0,144,111,92,128,108,451,424,472
2025-02-20 16:33:43.129,-116.0,-399.0,904.0,177.0,221.0,-103.0,146,100,85,124,91,446,405,472
2025-02-20 16:33:43.142,29.0,-574.0,672.0,254.0,274.0,-121.0,145,90,80,121,77,448,443,476
2025-02-20 16:33:43.167,3.0,-781.0,451.0,332.0,275.0,-121.0,146,81,75,117,69,469,485,477
