timestamp,ax,ay,az,gx,gy,gz,flex1,flex2,flex3,flex4,flex5,emg1,emg2,emg3
2025-02-18 16:29:56.163,-285.0,41.0,974.0,1.0,-2.0,-1.0,137,115,111,136,134,479,475,477
2025-02-18 16:29:56.183,-286.0,50.0,989.0,0.0,-1.0,-1.0,137,115,112,137,133,481,476,482
2025-02-18 16:29:56.200,-293.0,55.0,982.0,-2.0,-1.0,-2.0,138,115,112,136,134,481,478,486
2025-02-18 16:29:56.220,-306.0,42.0,981.0,-1.0,-2.0,-1.0,137,115,112,136,134,478,478,488
2025-02-18 16:29:56.236,-301.0,46.0,996.0,1.0,-1.0,-2.0,138,116,112,137,134,479,479,492
2025-02-18 16:29:56.256,-293.0,54.0,1004.0,0.0,0.0,-3.0,136,115,111,136,133,482,478,489
2025-02-18 16:29:56.276,-290.0,39.0,994.0,-2.0,0.0,-3.0,138,116,112,137,134,481,477,481
2025-02-18 16:29:56.294,-286.0,15.0,984.0,-2.0,0.0,-2.0,137,115,112,136,134,479,476,478
2025-02-18 16:29:56.314,-282.0,22.0,986.0,0.0,0.0,-1.0,137,115,112,136,134,479,474,477
2025-02-18 16:29:56.334,-283.0,35.0,986.0,-1.0,0.0,-1.0,137,116,113,137,134,481,473,471
2025-02-18 16:29:56.351,-295.0,38.0,983.0,-2.0,0.0,-1.0,137,115,112,136,133,477,471,463
2025-02-18 16:29:56.371,-308.0,30.0,978.0,-1.0,-1.0,0.0,138,116,112,137,133,474,470,463
2025-02-18 16:29:56.391,-311.0,45.0,990.0,1.0,-1.0,0.0,137,114,111,136,133,473,468,462
2025-02-18 16:29:56.409,-304.0,64.0,1000.0,-1.0,-1.0,-1.0,137,116,112,137,134,475,469,465
2025-02-18 16:29:56.428,-294.0,52.0,997.0,-3.0,-1.0,-3.0,137,115,111,136,133,473,467,464
2025-02-18 16:29:56.446,-284.0,20.0,998.0,-3.0,-1.0,-2.0,137,116,112,137,134,470,468,468
2025-02-18 16:29:56.466,-277.0,20.0,1005.0,-1.0,0.0,-1.0,137,115,113,136,134,471,470,474
2025-02-18 16:29:56.486,-286.0,29.0,1000.0,-1.0,0.0,0.0,137,115,112,136,133,472,470,475
2025-02-18 16:29:56.503,-292.0,35.0,994.0,-2.0,1.0,-1.0,137,116,112,137,134,470,472,475
2025-02-18 16:29:56.523,-293.0,35.0,984.0,-2.0,1.0,0.0,137,114,111,136,133,467,472,477
2025-02-18 16:29:56.543,-290.0,46.0,982.0,-2.0,1.0,0.0,138,116,112,137,134,470,475,483
2025-02-18 16:29:56.560,-293.0,46.0,974.0,-2.0,1.0,-1.0,137,114,110,136,133,471,475,489
2025-02-18 16:29:56.580,-283.0,41.0,973.0,-1.0,0.0,-1.0,137,115,112,136,134,475,476,490
2025-02-18 16:29:56.600,-279.0,37.0,979.0,-1.0,0.0,0.0,137,116,112,136,134,476,476,492
2025-02-18 16:29:56.617,-292.0,39.0,980.0,0.0,0.0,0.0,137,115,111,135,134,476,475,490
2025-02-18 16:29:56.637,-296.0,51.0,989.0,0.0,-1.0,0.0,138,114,112,137,134,475,475,484
2025-02-18 16:29:56.654,-295.0,58.0,989.0,-2.0,0.0,-1.0,137,115,111,136,133,475,474,479
2025-02-18 16:29:56.674,-291.0,56.0,985.0,-2.0,0.0,-2.0,138,116,112,137,134,479,473,477
2025-02-18 16:29:56.695,-300.0,45.0,976.0,-2.0,0.0,-2.0,136,114,111,135,133,476,469,475
2025-02-18 16:29:56.712,-301.0,33.0,974.0,-1.0,-1.0,-1.0,138,116,112,137,134,481,471,474
2025-02-18 16:29:56.732,-301.0,44.0,984.0,-1.0,-1.0,0.0,137,116,112,137,134,481,468,467
2025-02-18 16:29:56.752,-298.0,52.0,985.0,-1.0,-1.0,-1.0,137,115,112,136,133,477,466,462
2025-02-18 16:29:56.769,-298.0,45.0,991.0,-1.0,0.0,-3.0,137,115,113,137,134,477,466,463
2025-02-18 16:29:56.789,-289.0,34.0,994.0,-1.0,0.0,-2.0,137,115,111,136,134,478,465,467
2025-02-18 16:29:56.809,-282.0,28.0,991.0,-1.0,-1.0,-2.0,138,116,112,137,134,482,466,472
2025-02-18 16:29:56.826,-285.0,30.0,987.0,-2.0,-1.0,-1.0,137,114,111,136,133,476,466,472
2025-02-18 16:29:56.847,-288.0,23.0,990.0,-2.0,-2.0,0.0,137,116,112,137,134,478,468,478
2025-02-18 16:29:56.867,-294.0,32.0,1005.0,0.0,-2.0,1.0,138,115,112,137,134,478,470,481
2025-02-18 16:29:56.884,-305.0,65.0,1009.0,-1.0,0.0,0.0,136,115,112,136,133,477,469,480
2025-02-18 16:29:56.904,-306.0,67.0,998.0,-2.0,1.0,-1.0,138,116,112,137,135,475,472,483
2025-02-18 16:29:56.921,-315.0,47.0,975.0,-2.0,1.0,-1.0,137,115,111,136,134,472,472,484
2025-02-18 16:29:56.941,-303.0,42.0,977.0,-1.0,0.0,-2.0,137,115,112,136,134,480,473,485
2025-02-18 16:29:56.961,-292.0,51.0,978.0,-2.0,-1.0,-2.0,137,115,111,136,130,483,472,484
2025-02-18 16:29:56.978,-280.0,41.0,973.0,-2.0,0.0,-3.0,137,115,112,136,134,487,471,481
2025-02-18 16:29:56.998,-282.0,20.0,968.0,-1.0,0.0,-3.0,137,115,113,136,134,480,472,471
2025-02-18 16:29:57.018,-284.0,23.0,971.0,0.0,0.0,0.0,137,115,111,136,133,476,469,470
2025-02-18 16:29:57.035,-285.0,42.0,982.0,0.0,-2.0,0.0,138,115,112,137,134,473,469,470
2025-02-18 16:29:57.055,-286.0,47.0,994.0,-3.0,-2.0,0.0,137,115,111,136,134,478,467,469
2025-02-18 16:29:57.075,-293.0,44.0,994.0,-3.0,0.0,-1.0,137,115,112,137,134,474,467,463
2025-02-18 16:29:57.093,-308.0,45.0,988.0,0.0,0.0,-1.0,137,115,112,136,134,471,464,461
2025-02-18 16:29:57.113,-322.0,48.0,983.0,-1.0,0.0,-2.0,137,115,111,137,134,471,464,459
2025-02-18 16:29:57.130,-319.0,45.0,980.0,-1.0,-1.0,-2.0,138,116,112,137,134,471,465,458
2025-02-18 16:29:57.149,-313.0,35.0,995.0,0.0,-1.0,-1.0,136,115,112,136,133,468,464,457
